Date,Value,Return,Weights
4295,21621.535151795746,0.0,"[('Close_x', 0, -0.0016015771631007144), ('Close_y', 0, 0.0003394409307047254)]"
4296,21621.535151795746,0.0,"[('Close_x', 0, 0.00026062635262273474), ('Close_y', 0, 0.0009714360643193243), ('Signals', 0, -1.0)]"
4297,21628.527535645266,0.0003233990463874273,"[('Close_x', 0, 0.0018242761794705028), ('Close_y', 1, 0.0003233990463874273)]"
4298,21643.914622083365,0.000711425519501487,"[('Close_x', 0, -0.0015807780901690737), ('Close_y', 1, 0.000711425519501487), ('Signals', 0, -1.0)]"
4299,21652.783167533536,0.00040974775612563033,"[('Close_x', 0, 0.00036074290285140187), ('Close_y', 1, 0.00040974775612563033)]"
4300,21644.405540363397,-0.0003869076370145911,"[('Close_x', 0, 0.002023540471909986), ('Close_y', 1, -0.0003869076370145911)]"
4301,21667.694276682734,0.0010759702444082533,"[('Close_x', 0, -0.00019995621343351012), ('Close_y', 1, 0.0010759702444082533)]"
4302,21705.46296783576,0.0017430876894764392,"[('Close_x', 0, -0.0007999237853952323), ('Close_y', 1, 0.0017430876894764392)]"
4303,21666.29622679829,-0.0018044646684342882,"[('Close_x', 0, -0.0014086680082901484), ('Close_y', 1, -0.0018044646684342882)]"
4304,21675.388887115434,0.00041966842057198836,"[('Close_x', 0, 0.002492913847889737), ('Close_y', 1, 0.00041966842057198836)]"
4305,21740.43342479259,0.0030008475518434967,"[('Close_x', 0, -0.0001199519362477866), ('Close_y', 1, 0.0030008475518434967)]"
4306,21680.285263351943,-0.0027666496000973923,"[('Close_x', 0, -0.0016396211553719089), ('Close_y', 1, -0.0027666496000973923)]"
4307,21697.070399674485,0.0007742119680923069,"[('Close_x', 0, -0.0011215653360400358), ('Close_y', 1, 0.0007742119680923069)]"
4308,21681.683313236386,-0.0007091780666540813,"[('Close_x', 0, -0.0002806755696361779), ('Close_y', 1, -0.0007091780666540813)]"
4309,21645.31480639511,-0.0016773839150705644,"[('Close_x', 0, -0.0009225660839294595), ('Close_y', 1, -0.0016773839150705644)]"
4310,21686.579689472892,0.0019064117776468905,"[('Close_x', 0, 0.0015256338091675502), ('Close_y', 1, 0.0019064117776468905)]"
4311,21704.06491795131,0.0008062695329916005,"[('Close_x', 0, -0.00012025968997345539), ('Close_y', 1, 0.0008062695329916005)]"
4312,21680.98322108051,-0.0010634734533856592,"[('Close_x', 0, -0.0009221222405080537), ('Close_y', 1, -0.0010634734533856592)]"
4313,21610.344349438274,-0.003258102777071147,"[('Close_x', 0, -0.00044143267897526383), ('Close_y', 1, -0.003258102777071147)]"
4314,21601.9496468497,-0.0003884576040452531,"[('Close_x', 0, -0.0013449763586175615), ('Close_y', 1, -0.0003884576040452531)]"
4315,21603.334890170318,6.412584712319e-05,"[('Close_x', 0, 0.00045228267489285816), ('Close_y', 1, 6.412584712319e-05)]"
4316,21603.334890170318,0.0,"[('Close_x', 0, -0.0025616947567696), ('Close_y', 0, -0.0006144423291187866)]"
4317,21603.334890170318,0.0,"[('Close_x', 0, 0.0012287191776705225), ('Close_y', 0, -0.0007451196491916979), ('Signals', 0, -1.0)]"
4318,21571.118882500108,-0.0014912515976812338,"[('Close_x', 0, 0.00038226022748708515), ('Close_y', 1, -0.0014912515976812338)]"
4319,21571.118882500108,0.0,"[('Close_x', 0, -0.0019708400128639783), ('Close_y', 0, -0.0007142896776075487), ('Signals', 0, -2.0)]"
4320,21611.767915413933,0.0018844193078365766,"[('Close_x', 0, 0.0029822682457306387), ('Close_y', 1, 0.0018844193078365766), ('Signals', 0, -2.0)]"
4321,21673.444080270707,0.0028538232086410395,"[('Close_x', 0, 0.0016876207545531731), ('Close_y', 1, 0.0028538232086410395), ('Signals', 0, -1.0)]"
4322,21618.776959394916,-0.0025223088990065897,"[('Close_x', 0, -0.0011833534313056692), ('Close_y', 1, -0.0025223088990065897)]"
4323,21580.93197184547,-0.0017505609878174055,"[('Close_x', 0, -0.001214844636666835), ('Close_y', 1, -0.0017505609878174055)]"
4324,21601.255418872417,0.0009417316663367996,"[('Close_x', 0, -0.0004121899249442603), ('Close_y', 1, 0.0009417316663367996)]"
4325,21687.46216823267,0.003990821259626167,"[('Close_x', 0, 0.003902012289282207), ('Close_y', 1, 0.003990821259626167)]"
4326,21729.514293258642,0.0019390062654528275,"[('Close_x', 0, -0.00024041336424374208), ('Close_y', 1, 0.0019390062654528275)]"
4327,21725.309294642037,-0.00019351553651198187,"[('Close_x', 0, 0.0017234175382014028), ('Close_y', 1, -0.00019351553651198187)]"
4328,21758.949283574875,0.0015484239361846137,"[('Close_x', 0, -0.000160017954246465), ('Close_y', 1, 0.0015484239361846137)]"
4329,21792.59141136764,0.0015461283242275035,"[('Close_x', 0, 0.0029613249628697097), ('Close_y', 1, 0.0015461283242275035)]"
4330,21810.814497946216,0.0008362055817311458,"[('Close_x', 0, -0.0013366584500679685), ('Close_y', 1, 0.0008362055817311458)]"
4331,21803.805453965233,-0.0003213563611594404,"[('Close_x', 0, -0.0010986791525845305), ('Close_y', 1, -0.0003213563611594404)]"
4332,21908.374315799316,0.004795899599033757,"[('Close_x', 0, 0.004519596851106685), ('Close_y', 1, 0.004795899599033757)]"
4333,21855.668529476643,-0.002405736982714562,"[('Close_x', 0, -0.0001592406414682072), ('Close_y', 1, -0.002405736982714562)]"
4334,21903.32660637145,0.0021805819771895194,"[('Close_x', 0, 9.953365626070039e-05), ('Close_y', 1, 0.0021805819771895194)]"
4335,21890.010064465558,-0.0006079689238627803,"[('Close_x', 0, -1.986829447351314e-05), ('Close_y', 1, -0.0006079689238627803)]"
4336,21883.422375890204,-0.0003009449769987168,"[('Close_x', 0, -0.0005574777482831592), ('Close_y', 1, -0.0003009449769987168)]"
4337,21922.2512390061,0.0017743505768398674,"[('Close_x', 0, 0.0017928879174211386), ('Close_y', 1, 0.0017743505768398674)]"
4338,21920.161572857356,-9.532169511048487e-05,"[('Close_x', 0, -0.0006760983427247462), ('Close_y', 1, -9.532169511048487e-05)]"
4339,21935.567780911988,0.0007028327780990163,"[('Close_x', 0, -9.953100190299982e-05), ('Close_y', 1, 0.0007028327780990163)]"
4340,21928.558736931005,-0.000319528723896663,"[('Close_x', 0, 0.0012936066920642756), ('Close_y', 1, -0.000319528723896663)]"
4341,21928.558736931005,0.0,"[('Close_x', 0, -0.0018285435484139848), ('Close_y', 0, -0.00019175900555301308)]"
4342,21928.558736931005,0.0,"[('Close_x', 0, 0.00025886042470720286), ('Close_y', 0, 0.0006392867616228148), ('Signals', 0, -1.0)]"
4343,21928.558736931005,0.0,"[('Close_x', 0, 0.00029858444244443153), ('Close_y', 0, 0.0001916732499505949)]"
4344,21928.558736931005,0.0,"[('Close_x', 0, 0.00011939812655472637), ('Close_y', 0, 0.0003194266890405064)]"
4345,21928.558736931005,0.0,"[('Close_x', 0, -0.0012336738303872154), ('Close_y', 0, -6.382595995705439e-05)]"
4346,21928.558736931005,0.0,"[('Close_x', 0, 0.0011156663263935038), ('Close_y', 0, -6.383003397024662e-05)]"
4347,21928.558736931005,0.0,"[('Close_x', 0, -0.0021890668726679105), ('Close_y', 0, -0.002235460734129281)]"
4348,21928.558736931005,0.0,"[('Close_x', 0, 0.000398907477993594), ('Close_y', 0, -0.0006401619685967052), ('Signals', 0, -1.0)]"
4349,21902.574045945286,-0.0011849703073260173,"[('Close_x', 0, -0.001482864678209604), ('Close_y', 1, -0.0011849703073260173)]"
4350,21932.77235475333,0.0013787561564544773,"[('Close_x', 0, -0.0012702247664764328), ('Close_y', 1, 0.0013787561564544773), ('Signals', 0, -1.0)]"
4351,21882.20679764132,-0.0023054795031898345,"[('Close_x', 0, -0.00027990613749125293), ('Close_y', 1, -0.0023054795031898345)]"
4352,21859.73488367025,-0.001026949163714698,"[('Close_x', 0, -0.00037988307656593753), ('Close_y', 1, -0.001026949163714698)]"
4353,21907.49064781936,0.0021846451662495166,"[('Close_x', 0, 0.0007001051745024968), ('Close_y', 1, 0.0021846451662495166)]"
4354,22017.751981739784,0.005033042610537438,"[('Close_x', 0, 0.0030785394510349767), ('Close_y', 1, 0.005033042610537438)]"
4355,22006.712131585755,-0.0005014067813636707,"[('Close_x', 0, 0.0014348942214809377), ('Close_y', 1, -0.0005014067813636707)]"
4356,22029.68985115503,0.0010441232398498434,"[('Close_x', 0, 0.0015721563083021257), ('Close_y', 1, 0.0010441232398498434)]"
4357,22081.01411666435,0.002329777035268974,"[('Close_x', 0, 0.0024041634734145185), ('Close_y', 1, 0.002329777035268974)]"
4358,22069.01837965948,-0.0005432602389316186,"[('Close_x', 0, -0.0009316178804819128), ('Close_y', 1, -0.0005432602389316186)]"
4359,22034.606453029104,-0.001559286690435365,"[('Close_x', 0, -0.0004166249143637426), ('Close_y', 1, -0.001559286690435365)]"
4360,22034.606453029104,0.0,"[('Close_x', 0, -0.0024215021296642787), ('Close_y', 0, -0.0016255291334661354)]"
4361,22034.606453029104,0.0,"[('Close_x', 0, -0.00025866470599617805), ('Close_y', 0, -0.0007661545200388767), ('Signals', 0, -1.0)]"
4362,22014.895069932827,-0.0008945647900858627,"[('Close_x', 0, -9.948413407241476e-05), ('Close_y', 1, -0.0008945647900858627)]"
4363,22028.97555002144,0.0006395887894938027,"[('Close_x', 0, 0.0007165028102812201), ('Close_y', 1, 0.0006395887894938027), ('Signals', 0, -1.0)]"
4364,21983.919732441587,-0.0020452979067294612,"[('Close_x', 0, -0.0015513719344258713), ('Close_y', 1, -0.0020452979067294612)]"
4365,21983.919732441587,0.0,"[('Close_x', 0, -0.0025462116378237054), ('Close_y', 0, -0.0010887547688602259)]"
4366,21954.136544751258,-0.0013547714899257947,"[('Close_x', 0, 0.0011147847358049768), ('Close_y', 1, -0.0013547714899257947), ('Signals', 0, -2.0)]"
4367,21954.136544751258,0.0,"[('Close_x', 0, -0.003590783189738217), ('Close_y', 0, -0.002270812071002161), ('Signals', 0, -2.0)]"
4368,21954.136544751258,0.0,"[('Close_x', 0, -0.00028032082437306853), ('Close_y', 0, -0.0008023861857612388), ('Signals', 0, -1.0)]"
4369,21907.436448569955,-0.0021271661532263216,"[('Close_x', 0, -0.001922520651497188), ('Close_y', 1, -0.0021271661532263216)]"
4370,21907.436448569955,0.0,"[('Close_x', 0, -0.0022472713716732116), ('Close_y', 0, -0.00316224746063513), ('Signals', 0, -2.0)]"
4371,21907.436448569955,0.0,"[('Close_x', 0, -0.00040222861903880494), ('Close_y', 0, 0.00019421713060291973), ('Signals', 0, -1.0)]"
4372,21907.436448569955,0.0,"[('Close_x', 0, 0.0004426049607365379), ('Close_y', 0, 0.0008414112201529395)]"
4373,21907.436448569955,0.0,"[('Close_x', 0, -0.002091394279831979), ('Close_y', 0, -0.0010347200127580928)]"
4374,21907.436448569955,0.0,"[('Close_x', 0, 0.0019748730566138393), ('Close_y', 0, -0.0008416734245864069)]"
4375,21907.436448569955,0.0,"[('Close_x', 0, -0.0026145122677632905), ('Close_y', 0, -0.00012962011419423303)]"
4376,21969.903726613054,0.002851418886447553,"[('Close_x', 0, 0.003911864557389593), ('Close_y', 1, 0.002851418886447553)]"
4377,21962.804778418184,-0.00032312149762722133,"[('Close_x', 0, -0.00016066077736523192), ('Close_y', 1, -0.00032312149762722133), ('Signals', 0, -1.0)]"
4378,21995.45734056077,0.0014867209571827718,"[('Close_x', 0, 0.0011249900758709248), ('Close_y', 1, 0.0014867209571827718)]"
4379,21971.322649734087,-0.001097257967997611,"[('Close_x', 0, -0.001404626750004057), ('Close_y', 1, -0.001097257967997611)]"
4380,21989.779481781778,0.0008400419192749294,"[('Close_x', 0, 0.0006028208828437545), ('Close_y', 1, 0.0008400419192749294)]"
4381,22023.853133340246,0.0015495222035626303,"[('Close_x', 0, 0.001245120123202908), ('Close_y', 1, 0.0015495222035626303)]"
4382,22074.25198282259,0.0022883756614797473,"[('Close_x', 0, 0.001765093242782834), ('Close_y', 1, 0.0022883756614797473)]"
4383,22072.833059701552,-6.427955620609301e-05,"[('Close_x', 0, -0.0005206026036239402), ('Close_y', 1, -6.427955620609301e-05)]"
4384,22075.670905943625,0.0001285673766661007,"[('Close_x', 0, -0.0007612582402903198), ('Close_y', 1, 0.0001285673766661007)]"
4385,22123.23190918389,0.0021544533546865125,"[('Close_x', 0, 0.002305582281889938), ('Close_y', 1, 0.0021544533546865125)]"
4386,22109.034012794153,-0.0006417641169256228,"[('Close_x', 0, -0.00046006796822071664), ('Close_y', 1, -0.0006417641169256228)]"
4387,22181.440251569038,0.0032749616619607382,"[('Close_x', 0, -0.0005203109040862253), ('Close_y', 1, 0.0032749616619607382)]"
4388,22137.427639278787,-0.0019842089508655095,"[('Close_x', 0, 0.0014415593501406535), ('Close_y', 1, -0.0019842089508655095)]"
4389,22175.12116951703,0.00170270597164427,"[('Close_x', 0, 0.0011596167346494856), ('Close_y', 1, 0.00170270597164427)]"
4390,22182.148629982137,0.0003169074212215433,"[('Close_x', 0, 0.0017533163701854715), ('Close_y', 1, 0.0003169074212215433)]"
4391,22171.501290837252,-0.00047999584361686586,"[('Close_x', 0, -0.000893070394266358), ('Close_y', 1, -0.00047999584361686586)]"
4392,22143.107664352618,-0.001280636169476227,"[('Close_x', 0, -0.0003791026167335871), ('Close_y', 1, -0.001280636169476227)]"
4393,22131.749780499795,-0.000512930886892038,"[('Close_x', 0, -0.0007584927800649837), ('Close_y', 1, -0.000512930886892038)]"
4394,22104.775077136197,-0.00121882379979576,"[('Close_x', 0, -0.0010786795377508054), ('Close_y', 1, -0.00121882379979576)]"
4395,22150.206612547485,0.00205528150604349,"[('Close_x', 0, 0.0018797041806240507), ('Close_y', 1, 0.00205528150604349)]"
4396,22211.3676148013,0.0027611933072969616,"[('Close_x', 0, 0.0019560317109450207), ('Close_y', 1, 0.0027611933072969616)]"
4397,22188.537033469067,-0.0010278782346125487,"[('Close_x', 0, -3.981875233429912e-05), ('Close_y', 1, -0.0010278782346125487)]"
4398,22197.057071079813,0.0003839837479098367,"[('Close_x', 0, -0.0009164149220849733), ('Close_y', 1, 0.0003839837479098367)]"
4399,22175.760226495204,-0.0009594445117841569,"[('Close_x', 0, -3.9856863355025566e-05), ('Close_y', 1, -0.0009594445117841569)]"
4400,22194.217058542894,0.0008322976014882888,"[('Close_x', 0, 0.0009929927015827518), ('Close_y', 1, 0.0008322976014882888)]"
4401,22172.920213958285,-0.0009595672840556344,"[('Close_x', 0, -0.0014501986994108708), ('Close_y', 1, -0.0009595672840556344)]"
4402,22209.83387805367,0.0016648084122065628,"[('Close_x', 0, 0.0012568174768493074), ('Close_y', 1, 0.0016648084122065628)]"
4403,22206.993865516753,-0.00012787184958290953,"[('Close_x', 0, 0.0006375918073527763), ('Close_y', 1, -0.00012787184958290953)]"
4404,22221.191761906488,0.0006393434643031444,"[('Close_x', 0, -0.00015926600308881631), ('Close_y', 1, 0.0006393434643031444)]"
4405,22252.226101802644,0.0013966100571327184,"[('Close_x', 0, 0.0013143209568617486), ('Close_y', 1, 0.0013966100571327184)]"
4406,22243.90536331729,-0.00037392836326950653,"[('Close_x', 0, 0.0011933295904585912), ('Close_y', 1, -0.00037392836326950653)]"
4407,22276.560091754724,0.001468030361758364,"[('Close_x', 0, 0.0005562153013345264), ('Close_y', 1, 0.001468030361758364)]"
4408,22259.50918505902,-0.0007654191951302574,"[('Close_x', 0, -0.0011118121957135866), ('Close_y', 1, -0.0007654191951302574)]"
4409,22259.50918505902,0.0,"[('Close_x', 0, -0.0020273275233957675), ('Close_y', 0, -0.0030608104826846845)]"
4410,22322.168250626844,0.002814934734045482,"[('Close_x', 0, 0.0010356283755244854), ('Close_y', 1, 0.002814934734045482), ('Signals', 0, -2.0)]"
4411,22336.409737508922,0.0006379974705940989,"[('Close_x', 0, 0.0016314657836635), ('Close_y', 1, 0.0006379974705940989), ('Signals', 0, -1.0)]"
4412,22307.92676374477,-0.0012751813786940423,"[('Close_x', 0, 0.0006356414322796978), ('Close_y', 1, -0.0012751813786940423)]"
4413,22297.959461283972,-0.0004468054143426194,"[('Close_x', 0, 0.001210864974864201), ('Close_y', 1, -0.0004468054143426194)]"
4414,22297.959461283972,0.0,"[('Close_x', 0, -0.0015663274036320583), ('Close_y', 0, -0.000830277693780918)]"
4415,22297.959461283972,0.0,"[('Close_x', 0, -0.0015489074230412955), ('Close_y', 0, -0.00025562983006029296), ('Signals', 0, -1.0)]"
4416,22262.319222585662,-0.0015983632385820536,"[('Close_x', 0, -0.0010341866075900558), ('Close_y', 1, -0.0015983632385820536)]"
4417,22315.06607976075,0.00236933343052473,"[('Close_x', 0, 0.0010352572567804284), ('Close_y', 1, 0.00236933343052473), ('Signals', 0, -1.0)]"
4418,22342.86651009305,0.0012458143853543698,"[('Close_x', 0, 0.0004550930913614334), ('Close_y', 1, 0.0012458143853543698)]"
4419,22347.85449027708,0.00022324710134133245,"[('Close_x', 0, 0.0016921422282792809), ('Close_y', 1, 0.00022324710134133245)]"
4420,22400.603522759706,0.0023603622667926747,"[('Close_x', 0, -0.0013094189740986994), ('Close_y', 1, 0.0023603622667926747)]"
4421,22423.411622292893,0.0010181912960521562,"[('Close_x', 0, 0.0031393272818130463), ('Close_y', 1, 0.0010181912960521562)]"
4422,22451.92555349757,0.0012716143147606309,"[('Close_x', 0, 0.0020998367357893534), ('Close_y', 1, 0.0012716143147606309)]"
4423,22449.073725315597,-0.00012701931400850575,"[('Close_x', 0, -0.0010279307095430628), ('Close_y', 1, -0.00012701931400850575)]"
4424,22461.90368917318,0.0005715141753538824,"[('Close_x', 0, 0.0014643413142390828), ('Close_y', 1, 0.0005715141753538824)]"
4425,22472.595325721166,0.0004759897778895146,"[('Close_x', 0, -0.000750818794096244), ('Close_y', 1, 0.0004759897778895146)]"
4426,22467.60734553713,-0.00022195835023672492,"[('Close_x', 0, 0.002491554711553073), ('Close_y', 1, -0.00022195835023672492)]"
4427,22467.60734553713,0.0,"[('Close_x', 0, -0.005720360472945305), ('Close_y', 0, -0.0038071451794330895)]"
4428,22467.60734553713,0.0,"[('Close_x', 0, -0.011625571122376898), ('Close_y', 0, -0.007611511619227707), ('Signals', 0, 0.0)]"
4429,22288.07483531592,-0.007990726714247491,"[('Close_x', 0, 0.0038538395485995794), ('Close_y', 1, -0.007990726714247491), ('Signals', 0, -2.0)]"
4430,22288.07483531592,0.0,"[('Close_x', 0, -0.005318730880748103), ('Close_y', 0, 0.0005822744520716452), ('Signals', 0, -2.0)]"
4431,22288.07483531592,0.0,"[('Close_x', 0, 0.0005231041553930286), ('Close_y', 0, -0.001099244588778332), ('Signals', 0, -1.0)]"
4432,22288.07483531592,0.0,"[('Close_x', 0, 0.0014461691050306525), ('Close_y', 0, 0.00103575651563053)]"
4433,22288.07483531592,0.0,"[('Close_x', 0, -0.0011636648082071492), ('Close_y', 0, -0.00025862187202963503)]"
4434,22211.6669957995,-0.003428193779901945,"[('Close_x', 0, 0.0002812329822783991), ('Close_y', 1, -0.003428193779901945)]"
4435,22306.454161024434,0.004267449410387029,"[('Close_x', 0, -0.00022085411960341366), ('Close_y', 1, 0.004267449410387029), ('Signals', 0, -1.0)]"
4436,22471.164156527168,0.007383961355477361,"[('Close_x', 0, -8.035619061395562e-05), ('Close_y', 1, 0.007383961355477361)]"
4437,22510.017017169157,0.0017290096931051847,"[('Close_x', 0, 0.004318557537663938), ('Close_y', 1, 0.0017290096931051847)]"
4438,22474.048093810692,-0.001597907426326314,"[('Close_x', 0, -0.00067999267578125), ('Close_y', 1, -0.001597907426326314)]"
4439,22557.319308097976,0.0037052165208375115,"[('Close_x', 0, 0.002741854675472378), ('Close_y', 1, 0.0037052165208375115)]"
4440,22535.319112237903,-0.0009753018769465689,"[('Close_x', 0, 0.0002195794052425329), ('Close_y', 1, -0.0009753018769465689)]"
4441,22715.526695965233,0.007996673258976246,"[('Close_x', 0, 0.00039905352517782334), ('Close_y', 1, 0.007996673258976246)]"
4442,22772.47290836696,0.0025069289901977305,"[('Close_x', 0, 0.002672829512264882), ('Close_y', 1, 0.0025069289901977305)]"
4443,22742.19706638894,-0.0013294929408783772,"[('Close_x', 0, 0.002347403304237464), ('Close_y', 1, -0.0013294929408783772)]"
4444,22769.58897108343,0.0012044528773771791,"[('Close_x', 0, -0.0005358413478369259), ('Close_y', 1, 0.0012044528773771791)]"
4445,22796.25934150714,0.001171315409231944,"[('Close_x', 0, -0.00015883272671674939), ('Close_y', 1, 0.001171315409231944)]"
4446,22796.25934150714,0.0,"[('Close_x', 0, -0.004389231454772705), ('Close_y', 0, -0.005217372004693676)]"
4447,22796.25934150714,0.0,"[('Close_x', 0, 0.0028725363584108), ('Close_y', 0, 0.0013349742594030952), ('Signals', 0, -1.0)]"
4448,22712.31627363599,-0.0036823176387674587,"[('Close_x', 0, 0.0037793381289933144), ('Close_y', 1, -0.0036823176387674587)]"
4449,22712.31627363599,0.0,"[('Close_x', 0, -0.0047162428934030415), ('Close_y', 0, -0.003886990250631918), ('Signals', 0, -2.0)]"
4450,22712.31627363599,0.0,"[('Close_x', 0, -0.004300568669835611), ('Close_y', 0, -0.004222131724574966), ('Signals', 0, 0.0)]"
4451,22712.31627363599,0.0,"[('Close_x', 0, -0.0008898366702411877), ('Close_y', 0, -0.0016060644617654906), ('Signals', 0, -1.0)]"
4452,22574.94009292611,-0.006048532393384356,"[('Close_x', 0, -0.0007105122278279866), ('Close_y', 1, -0.006048532393384356)]"
4453,22574.94009292611,0.0,"[('Close_x', 0, -0.0042058394497865555), ('Close_y', 0, -0.004013692705949199), ('Signals', 0, -2.0)]"
4454,22574.94009292611,0.0,"[('Close_x', 0, -0.0036605134343014713), ('Close_y', 0, -0.0016900211589855668), ('Signals', 0, -1.0)]"
4455,22574.94009292611,0.0,"[('Close_x', 0, 0.0009083565848798703), ('Close_y', 0, -0.0005859518200172189)]"
4456,22574.94009292611,0.0,"[('Close_x', 0, -0.0010689123160153456), ('Close_y', 0, -0.00013032099323086318)]"
4457,22574.94009292611,0.0,"[('Close_x', 0, 0.0), ('Close_y', 0, 0.00022806660857297808)]"
4458,22550.67722893893,-0.0010747698061349049,"[('Close_x', 0, 0.002503575171641897), ('Close_y', 1, -0.0010747698061349049)]"
4459,22552.146957590703,6.51744795444672e-05,"[('Close_x', 0, -0.0023563326370477644), ('Close_y', 1, 6.51744795444672e-05), ('Signals', 0, -1.0)]"
4460,22649.2029012605,0.004303623236063196,"[('Close_x', 0, 0.0029271296633301886), ('Close_y', 1, 0.004303623236063196)]"
4461,22718.318293522887,0.0030515595874915976,"[('Close_x', 0, 0.0017309797087165166), ('Close_y', 1, 0.0030515595874915976)]"
4462,22675.671480155608,-0.001877199395495571,"[('Close_x', 0, 0.0028934304424494727), ('Close_y', 1, -0.001877199395495571)]"
4463,22659.495489543973,-0.0007133632459700023,"[('Close_x', 0, -4.004851311782245e-05), ('Close_y', 1, -0.0007133632459700023)]"
4464,22715.376592358803,0.002466122992041743,"[('Close_x', 0, 0.0018032335914211794), ('Close_y', 1, 0.002466122992041743)]"
4465,22719.788022174653,0.00019420456438019605,"[('Close_x', 0, 0.0), ('Close_y', 1, 0.00019420456438019605)]"
4466,22756.551433213768,0.0016181229773462784,"[('Close_x', 0, -8.001708984386369e-05), ('Close_y', 1, 0.0016181229773462784)]"
4467,22743.317143766217,-0.0005815595340266558,"[('Close_x', 0, 0.0028402541243383104), ('Close_y', 1, -0.0005815595340266558)]"
4468,22743.317143766217,0.0,"[('Close_x', 0, -0.0036898282450414568), ('Close_y', 0, -0.0018104149273693102)]"
4469,22743.317143766217,0.0,"[('Close_x', 0, 0.00042037806656513487), ('Close_y', 0, 0.0012307451444277253), ('Signals', 0, -1.0)]"
4470,22624.132453830796,-0.005240426855151581,"[('Close_x', 0, -0.0012005754945809222), ('Close_y', 1, -0.005240426855151581)]"
4471,22624.132453830796,0.0,"[('Close_x', 0, -0.0024843144519810074), ('Close_y', 0, -0.006502947607949536), ('Signals', 0, -2.0)]"
4472,22744.081449632577,0.005301816370044767,"[('Close_x', 0, 0.0022494379010183493), ('Close_y', 1, 0.005301816370044767), ('Signals', 0, -2.0)]"
4473,22647.072320750874,-0.004265247163159043,"[('Close_x', 0, -0.0013626561876315473), ('Close_y', 1, -0.004265247163159043), ('Signals', 0, -1.0)]"
4474,22720.38452868647,0.0032371604990382116,"[('Close_x', 0, 0.0025083276662234023), ('Close_y', 1, 0.0032371604990382116)]"
4475,22786.95556599626,0.002930013672336187,"[('Close_x', 0, 0.0008206802880658059), ('Close_y', 1, 0.002930013672336187)]"
4476,22800.358812051134,0.0005881981915508915,"[('Close_x', 0, -0.00079998779296875), ('Close_y', 1, 0.0005881981915508915)]"
4477,22896.626705946157,0.004222209601549845,"[('Close_x', 0, 0.004003202513143296), ('Close_y', 1, 0.004222209601549845)]"
4478,22856.638434332446,-0.0017464699987149454,"[('Close_x', 0, -0.0019338142123206932), ('Close_y', 1, -0.0017464699987149454)]"
4479,22757.410120216235,-0.004341334549316993,"[('Close_x', 0, -0.0012983518569496624), ('Close_y', 1, -0.004341334549316993)]"
4480,22807.76438232964,0.0022126534542994017,"[('Close_x', 0, 3.997962565020375e-05), ('Close_y', 1, 0.0022126534542994017)]"
4481,22807.76438232964,0.0,"[('Close_x', 0, -0.00322998046875), ('Close_y', 0, -0.004025942319399351)]"
4482,22865.01346122434,0.0025100697260381907,"[('Close_x', 0, 0.0004514092148222898), ('Close_y', 1, 0.0025100697260381907), ('Signals', 0, -2.0)]"
4483,22778.097238476912,-0.00380127581795753,"[('Close_x', 0, 0.0007421143692194256), ('Close_y', 1, -0.00380127581795753), ('Signals', 0, -1.0)]"
4484,22778.097238476912,0.0,"[('Close_x', 0, -0.003467094769805485), ('Close_y', 0, 0.0014329349106873635)]"
4485,22677.126313400804,-0.004432807710801572,"[('Close_x', 0, -8.045961774144161e-05), ('Close_y', 1, -0.004432807710801572), ('Signals', 0, -2.0)]"
4486,22738.747941829468,0.0027173473206897466,"[('Close_x', 0, 0.0004911439117336602), ('Close_y', 1, 0.0027173473206897466), ('Signals', 0, -1.0)]"
4487,22748.119087734565,0.00041212233536654325,"[('Close_x', 0, 0.001137382911367864), ('Close_y', 1, 0.00041212233536654325)]"
4488,22748.119087734565,0.0,"[('Close_x', 0, -0.003654425217439968), ('Close_y', 0, -0.0008361561280284016)]"
4489,22627.741044024235,-0.005291780091622509,"[('Close_x', 0, -0.0018541181078215248), ('Close_y', 1, -0.005291780091622509), ('Signals', 0, -2.0)]"
4490,22630.713929308295,0.00013138232748352935,"[('Close_x', 0, 0.00024227733298992226), ('Close_y', 1, 0.00013138232748352935), ('Signals', 0, -1.0)]"
4491,22630.713929308295,0.0,"[('Close_x', 0, -0.0030278563150596856), ('Close_y', 0, -0.006739599163191488)]"
4492,22698.98805461071,0.0030168789864820013,"[('Close_x', 0, 0.002024701381570756), ('Close_y', 1, 0.0030168789864820013), ('Signals', 0, -2.0)]"
4493,22781.27772431144,0.0036252571922039067,"[('Close_x', 0, 0.0044857572198059355), ('Close_y', 1, 0.0036252571922039067), ('Signals', 0, -1.0)]"
4494,22773.798505635943,-0.000328305495679666,"[('Close_x', 0, -0.0016897255112270299), ('Close_y', 1, -0.000328305495679666)]"
4495,22745.370168960948,-0.0012482913936363404,"[('Close_x', 0, -0.000483578292426377), ('Close_y', 1, -0.0012482913936363404)]"
4496,22800.72917214881,0.002433858089652259,"[('Close_x', 0, 0.0017337015900899368), ('Close_y', 1, 0.002433858089652259)]"
4497,22944.366242652122,0.00629967004207757,"[('Close_x', 0, 0.0033004923899819885), ('Close_y', 1, 0.00629967004207757)]"
4498,22996.732188549515,0.002282300820322816,"[('Close_x', 0, 0.0016447562734913307), ('Close_y', 1, 0.002282300820322816)]"
